image,score
cropped_images/images_crop_align_mtcnn/female/hispanic/raamin-ka-4lQmQ_DBbNc-unsplash.jpg,7.973684210526316
cropped_images/images_crop_align_mtcnn/female/hispanic/woman-984247_1920.jpg,7.666666666666667
cropped_images/images_crop_align_mtcnn/female/asian/aiony-haust-Nsze2HlxoZo-unsplash.jpg,8.2
cropped_images/images_crop_align_mtcnn/male/caucasian/pexels-andrea-piacquadio-3824771.jpg,2.625
cropped_images/images_crop_align_mtcnn/female/caucasian/fezbot2000-nahUo1GhcrA-unsplash.jpg,8.192307692307692
cropped_images/images_crop_align_mtcnn/female/hispanic/siavosh-hosseini-XIDBMAAHGpQ-unsplash.jpg,4.0
cropped_images/images_crop_align_mtcnn/female/caucasian/girl-641673_1920.jpg,4.8
cropped_images/images_crop_align_mtcnn/female/caucasian/thinking-1887363_1920.jpg,7.666666666666667
cropped_images/images_crop_align_mtcnn/female/caucasian/logan-weaver-GLE_xlFgXTI-unsplash.jpg,7.285714285714286
cropped_images/images_crop_align_mtcnn/female/caucasian/8.jpg,6.15151515151515
cropped_images/images_crop_align_mtcnn/male/asian/huy-le-XibZiVSku68-unsplash.jpg,5.1725
cropped_images/images_crop_align_mtcnn/female/caucasian/karsten-winegeart-7dmtZSxMDi0-unsplash.jpg,6.578947368421052
cropped_images/images_crop_align_mtcnn/female/caucasian/mark-decile-UxJh17PRILY-unsplash.jpg,7.444444444444445
cropped_images/images_crop_align_mtcnn/female/caucasian/andreea-pop-uR4cG4C2tsg-unsplash.jpg,6.282051282051281
cropped_images/images_crop_align_mtcnn/female/indian/pexels-mentatdgt-1167134.jpg,6.777777777777778
cropped_images/images_crop_align_mtcnn/female/indian/woman-smiling-1057659_1920.jpg,7.111111111111111
cropped_images/images_crop_align_mtcnn/male/hispanic/face-3265605_1920.jpg,3.843137254901961
cropped_images/images_crop_align_mtcnn/male/caucasian/pexels-spencer-selover-775358.jpg,7.666666666666667
cropped_images/images_crop_align_mtcnn/female/caucasian/granny-1280445_1920.jpg,3.03448275862069
cropped_images/images_crop_align_mtcnn/female/caucasian/portrait-3364406_1920.jpg,6.038461538461538
cropped_images/images_crop_align_mtcnn/female/caucasian/business-3188067_1920.jpg,6.827586206896552
cropped_images/images_crop_align_mtcnn/female/caucasian/anastasiya-pavlova-7ip-IOC2yvA-unsplash.jpg,7.148148148148148
cropped_images/images_crop_align_mtcnn/female/black/woman-1018291_1920.jpg,5.379310344827586
cropped_images/images_crop_align_mtcnn/female/hispanic/4.jpg,6.916279069767441
cropped_images/images_crop_align_mtcnn/female/black/pexels-jermaine-ulinwa-3321515.jpg,7.0
cropped_images/images_crop_align_mtcnn/female/hispanic/woman-4552028_1920.jpg,3.862068965517242
cropped_images/images_crop_align_mtcnn/male/asian/businessman-1247947_1920.jpg,7.036585365853658
cropped_images/images_crop_align_mtcnn/female/black/ziphaus-NizskSsegM8-unsplash.jpg,6.606060606060606
cropped_images/images_crop_align_mtcnn/female/caucasian/softball-1440812_1920.jpg,5.619047619047619
cropped_images/images_crop_align_mtcnn/male/black/mohammad-faruque-SpIKPT8zeAs-unsplash.jpg,4.825
cropped_images/images_crop_align_mtcnn/male/caucasian/robert-godwin-cdksyTqEXzo-unsplash.jpg,4.952380952380953
cropped_images/images_crop_align_mtcnn/male/hispanic/pexels-anna-tarazevich-5234265.jpg,5.777777777777778
cropped_images/images_crop_align_mtcnn/male/asian/pexels-ba-phi-1339536.jpg,7.75
cropped_images/images_crop_align_mtcnn/female/black/jovaughn-stephens-3ajz-2RgEi8-unsplash.jpg,7.192307692307693
cropped_images/images_crop_align_mtcnn/female/asian/leo-rivas-2iqKxsN659U-unsplash.jpg,5.857142857142857
cropped_images/images_crop_align_mtcnn/male/hispanic/g_13.jpg,6.6
cropped_images/images_crop_align_mtcnn/male/asian/pexels-ketut-subiyanto-4473405.jpg,4.888888888888889
cropped_images/images_crop_align_mtcnn/female/black/61.jpg,7.764705882352941
cropped_images/images_crop_align_mtcnn/female/asian/documentary-2695341_1920.jpg,4.0
cropped_images/images_crop_align_mtcnn/female/indian/woman-5922147_1920.jpg,3.333333333333333
cropped_images/images_crop_align_mtcnn/male/asian/sarad-shrestha-i1okjBPfPlY-unsplash.jpg,5.666666666666667
cropped_images/images_crop_align_mtcnn/female/asian/jimmy-chang-VplzfrQvCm4-unsplash.jpg,5.62037037037037
cropped_images/images_crop_align_mtcnn/female/hispanic/sergio-souza-P-PKKQvASEE-unsplash.jpg,7.333333333333333
cropped_images/images_crop_align_mtcnn/female/hispanic/girl-1258630_1920.jpg,6.0
cropped_images/images_crop_align_mtcnn/female/caucasian/luiza-braun-VdxeNFB4ymA-unsplash.jpg,7.230769230769231
cropped_images/images_crop_align_mtcnn/female/caucasian/pexels-pixabay-40901.jpg,7.75
cropped_images/images_crop_align_mtcnn/female/asian/manny-moreno-g9mefExQHfM-unsplash.jpg,7.25
cropped_images/images_crop_align_mtcnn/male/black/gift-habeshaw-KBv5dEN3QtY-unsplash(1).jpg,5.932539682539682
cropped_images/images_crop_align_mtcnn/female/caucasian/laura-chouette-nkWnc-W_GP8-unsplash.jpg,7.392857142857143
cropped_images/images_crop_align_mtcnn/female/asian/young-women-1281280_1920.jpg,3.645161290322581
cropped_images/images_crop_align_mtcnn/female/caucasian/madison-hedgecock-qlBA-4odDbw-unsplash.jpg,7.333333333333333
cropped_images/images_crop_align_mtcnn/male/black/awab-husameldin-4CxTSNe_8Qk-unsplash.jpg,5.157407407407407
cropped_images/images_crop_align_mtcnn/female/indian/model-5576796_1920.jpg,7.555555555555555
cropped_images/images_crop_align_mtcnn/male/black/karsten-winegeart-JfN0kpooAyw-unsplash.jpg,5.175
cropped_images/images_crop_align_mtcnn/female/asian/faizfajer-VzmoR9Meu3w-unsplash.jpg,6.818181818181818
cropped_images/images_crop_align_mtcnn/male/caucasian/mitchell-griest-k879YX17xVQ-unsplash.jpg,5.489795918367347
cropped_images/images_crop_align_mtcnn/male/hispanic/daniil-onischenko-YtvwVAVUrLI-unsplash.jpg,6.526315789473684
cropped_images/images_crop_align_mtcnn/male/caucasian/nathan-dumlao-ger61_TX6oI-unsplash.jpg,3.296666666666666
cropped_images/images_crop_align_mtcnn/female/caucasian/28.jpg,8.15
cropped_images/images_crop_align_mtcnn/female/indian/jewellery-4255833_1920.jpg,7.173076923076923
cropped_images/images_crop_align_mtcnn/male/asian/face-1223346_1920.jpg,5.624113475177306
cropped_images/images_crop_align_mtcnn/female/asian/dr-1621296_1920.jpg,5.590909090909091
cropped_images/images_crop_align_mtcnn/female/asian/cozies-tone-k4PSfwVsHIY-unsplash.jpg,7.72
cropped_images/images_crop_align_mtcnn/female/indian/latina-4573900_1920.jpg,8.25
cropped_images/images_crop_align_mtcnn/male/asian/farhan-shaikh-iylgKUdIljc-unsplash.jpg,4.984496124031008
cropped_images/images_crop_align_mtcnn/male/caucasian/man-3786991_1920.jpg,4.693877551020408
cropped_images/images_crop_align_mtcnn/female/caucasian/portrait-of-a-girl-4604219_1920.jpg,5.935483870967742
cropped_images/images_crop_align_mtcnn/male/caucasian/cobro-vfidsFiK-lM-unsplash.jpg,6.528455284552845
cropped_images/images_crop_align_mtcnn/female/hispanic/mateus-campos-felipe-Fsgzm8N0hIY-unsplash.jpg,7.296296296296297
cropped_images/images_crop_align_mtcnn/female/asian/girl-4036509_1920.jpg,6.446428571428571
cropped_images/images_crop_align_mtcnn/female/hispanic/raamin-ka-v8dc2XkhIfM-unsplash.jpg,7.666666666666667
cropped_images/images_crop_align_mtcnn/female/caucasian/woman-3187336_1920.jpg,5.866666666666666
cropped_images/images_crop_align_mtcnn/female/caucasian/young-girl-510441_1920.jpg,8.333333333333334
cropped_images/images_crop_align_mtcnn/female/caucasian/analise-benevides-x-CinW2XVRw-unsplash.jpg,5.553571428571429
cropped_images/images_crop_align_mtcnn/female/caucasian/gemma-chua-tran-UIZYDvmQg6U-unsplash.jpg,5.0
cropped_images/images_crop_align_mtcnn/female/caucasian/garin-chadwick-dVnnPd2xgf4-unsplash.jpg,6.678571428571429
cropped_images/images_crop_align_mtcnn/male/asian/jeff-tumale-C_JB2G5mSYQ-unsplash.jpg,5.206521739130435
cropped_images/images_crop_align_mtcnn/male/black/pexels-ono-kosuki-5648108.jpg,2.875
cropped_images/images_crop_align_mtcnn/female/caucasian/teenager-4985908_1920.jpg,5.222222222222222
cropped_images/images_crop_align_mtcnn/male/black/humphrey-muleba-72QxUqXuXz8-unsplash.jpg,4.197916666666667
cropped_images/images_crop_align_mtcnn/female/caucasian/charisse-kenion-AZRVxIyCLxY-unsplash.jpg,4.962962962962963
cropped_images/images_crop_align_mtcnn/female/caucasian/redhead-1996288_1920.jpg,6.973214285714286
cropped_images/images_crop_align_mtcnn/female/caucasian/jassir-jonis-yFoZ6B6KGN8-unsplash.jpg,4.314814814814815
cropped_images/images_crop_align_mtcnn/female/caucasian/girl-2406963_1920.jpg,7.55952380952381
cropped_images/images_crop_align_mtcnn/female/caucasian/girl-1482002_1920.jpg,5.568965517241379
cropped_images/images_crop_align_mtcnn/male/asian/darshan-patel-QJEVpydulGs-unsplash.jpg,5.416666666666667
cropped_images/images_crop_align_mtcnn/female/hispanic/couple-5227606_1920.jpg,6.666666666666667
cropped_images/images_crop_align_mtcnn/female/hispanic/christina-wocintechchat-com-SJvDxw0azqw-unsplash.jpg,5.678571428571429
cropped_images/images_crop_align_mtcnn/female/hispanic/kim-carpenter-IHIgnhLvz5Q-unsplash.jpg,6.157894736842105
cropped_images/images_crop_align_mtcnn/female/asian/woman-3951558_1920.jpg,6.428571428571429
cropped_images/images_crop_align_mtcnn/female/asian/jernej-graj-muXeYVQaPyA-unsplash.jpg,7.462962962962963
cropped_images/images_crop_align_mtcnn/female/caucasian/girl-1888161_1920.jpg,8.11111111111111
cropped_images/images_crop_align_mtcnn/male/caucasian/mark-decile-ODah33uNGvU-unsplash.jpg,6.200854700854701
cropped_images/images_crop_align_mtcnn/male/caucasian/ashkan-forouzani-ldkvWj0lrqk-unsplash.jpg,6.707317073170731
cropped_images/images_crop_align_mtcnn/female/caucasian/apostolos-vamvouras-egW3HtJfsrE-unsplash.jpg,6.314814814814815
cropped_images/images_crop_align_mtcnn/male/asian/stephanie-nakagawa-ADSKIn0ScDg-unsplash.jpg,5.986324786324786
cropped_images/images_crop_align_mtcnn/female/hispanic/summer-carnival-4408804_1920.jpg,6.333333333333333
cropped_images/images_crop_align_mtcnn/female/black/female-4899179_1920.jpg,5.988095238095238
cropped_images/images_crop_align_mtcnn/male/hispanic/isaac-quesada-uTZ9UIxUKVY-unsplash.jpg,7.15
cropped_images/images_crop_align_mtcnn/female/caucasian/nadya-glo-fp6VYFSzM-Y-unsplash.jpg,6.5
cropped_images/images_crop_align_mtcnn/female/caucasian/pexels-andrea-piacquadio-3768877.jpg,5.0
cropped_images/images_crop_align_mtcnn/female/caucasian/gleb-lukomets-kKX-iJP8sX8-unsplash.jpg,6.947368421052632
cropped_images/images_crop_align_mtcnn/female/caucasian/anastasiya-nekhaeva-vqGyIoD3PAc-unsplash.jpg,6.851851851851852
cropped_images/images_crop_align_mtcnn/female/caucasian/luiza-braun-YfDfwP3gSo0-unsplash.jpg,6.592592592592592
cropped_images/images_crop_align_mtcnn/female/asian/asian-3932158_1920.jpg,7.0
cropped_images/images_crop_align_mtcnn/female/caucasian/eva-wilcock-hHFijaQdfTw-unsplash.jpg,5.88
cropped_images/images_crop_align_mtcnn/female/hispanic/kunj-parekh-VfC7Pm5BxuI-unsplash.jpg,6.92
cropped_images/images_crop_align_mtcnn/female/indian/pexels-rafi-ahmed-haven-1253364.jpg,8.11111111111111
cropped_images/images_crop_align_mtcnn/female/indian/anshika-panchal-CX7WFaWeFhw-unsplash.jpg,7.875
cropped_images/images_crop_align_mtcnn/male/black/charles-etoroma-95UF6LXe-Lo-unsplash.jpg,5.681818181818182
cropped_images/images_crop_align_mtcnn/female/black/ricardo-esquivel-O8i3pW1leYs-unsplash.jpg,6.454545454545454
cropped_images/images_crop_align_mtcnn/female/asian/23.jpg,7.2
cropped_images/images_crop_align_mtcnn/female/caucasian/girl-2209147_1920.jpg,7.44871794871795
cropped_images/images_crop_align_mtcnn/female/caucasian/young-girl-2763395_1920.jpg,7.9
cropped_images/images_crop_align_mtcnn/female/caucasian/gemma-chua-tran-u1eZM06-MPw-unsplash.jpg,7.25
cropped_images/images_crop_align_mtcnn/female/caucasian/portrait-886039_1920.jpg,5.714285714285714
cropped_images/images_crop_align_mtcnn/female/black/pexels-adrienne-andersen-2552130.jpg,6.444444444444445
cropped_images/images_crop_align_mtcnn/male/caucasian/jesman-fabio-8yd15MUkIpI-unsplash.jpg,5.103703703703704
cropped_images/images_crop_align_mtcnn/female/caucasian/portrait-3315767_1920.jpg,6.647058823529412
cropped_images/images_crop_align_mtcnn/male/caucasian/man-61004_1920.jpg,3.576388888888889
cropped_images/images_crop_align_mtcnn/female/caucasian/nikita-shirokov-v2RUpFTS3mo-unsplash.jpg,7.785714285714286
cropped_images/images_crop_align_mtcnn/male/asian/long-truong-kVNadxWFsGM-unsplash.jpg,4.853658536585366
cropped_images/images_crop_align_mtcnn/female/caucasian/19.jpg,6.75
cropped_images/images_crop_align_mtcnn/female/caucasian/woman-1054683_1280.jpg,6.689655172413793
cropped_images/images_crop_align_mtcnn/male/asian/dev-asangbam-Ox_mKPMBpTw-unsplash.jpg,5.207070707070708
cropped_images/images_crop_align_mtcnn/female/caucasian/karoline-soares-BBOnm6XLdQo-unsplash.jpg,7.805555555555556
cropped_images/images_crop_align_mtcnn/male/hispanic/tyler-nix-PQeoQdkU9jQ-unsplash.jpg,4.649122807017545
cropped_images/images_crop_align_mtcnn/male/black/alekzan-powell-5t5krHi1LQ8-unsplash.jpg,5.003401360544218
cropped_images/images_crop_align_mtcnn/female/caucasian/ionut-comanici-RDcEWH5hSDE-unsplash.jpg,7.269230769230769
cropped_images/images_crop_align_mtcnn/female/indian/pradeep-ranjan-qMrXRcDP5Vw-unsplash.jpg,7.2
cropped_images/images_crop_align_mtcnn/female/caucasian/woman-1447084_1920.jpg,4.433333333333334
cropped_images/images_crop_align_mtcnn/female/caucasian/jassir-jonis-1weJoLwqGlI-unsplash.jpg,6.602564102564103
cropped_images/images_crop_align_mtcnn/female/asian/dev-asangbam-R4CHODMJTzA-unsplash.jpg,6.631578947368421
cropped_images/images_crop_align_mtcnn/male/caucasian/pexels-ralph-rabago-3290888.jpg,7.666666666666667
cropped_images/images_crop_align_mtcnn/female/indian/jyotirmoy-gupta-fbUvVn1_ViQ-unsplash.jpg,4.657894736842105
cropped_images/images_crop_align_mtcnn/male/caucasian/boy-3028416_1920.jpg,4.647727272727272
cropped_images/images_crop_align_mtcnn/female/caucasian/person-5896670_1920.jpg,6.777777777777778
cropped_images/images_crop_align_mtcnn/male/black/philip-martin-5aGUyCW_PJw-unsplash.jpg,4.645833333333333
cropped_images/images_crop_align_mtcnn/male/asian/pexels-cottonbro-5532846.jpg,6.222222222222222
cropped_images/images_crop_align_mtcnn/male/caucasian/boy-2691494_1920.jpg,4.868421052631579
cropped_images/images_crop_align_mtcnn/female/black/princess-Lo9qLgRIUIs-unsplash.jpg,5.0
cropped_images/images_crop_align_mtcnn/male/asian/pexels-gabby-k-5384445.jpg,8.0
cropped_images/images_crop_align_mtcnn/female/indian/37.jpg,7.05
cropped_images/images_crop_align_mtcnn/female/hispanic/pexels-ingrid-santana-2253707.jpg,7.666666666666667
cropped_images/images_crop_align_mtcnn/female/asian/blake-cheek-3dT98ifg9J4-unsplash.jpg,6.537037037037037
cropped_images/images_crop_align_mtcnn/male/caucasian/ian-dooley-d1UPkiFd04A-unsplash.jpg,6.34
cropped_images/images_crop_align_mtcnn/female/caucasian/quinten-de-graaf-Ox1jePviTRQ-unsplash.jpg,6.03448275862069
cropped_images/images_crop_align_mtcnn/female/asian/girl-1718116_1920.jpg,6.592592592592593
cropped_images/images_crop_align_mtcnn/male/caucasian/aiony-haust-ybd0faxFuHE-unsplash.jpg,6.333333333333333
cropped_images/images_crop_align_mtcnn/female/caucasian/pexels-andrea-piacquadio-3769986.jpg,7.666666666666667
cropped_images/images_crop_align_mtcnn/female/hispanic/pexels-tha¿¬s-silva-3135649.jpg,7.111111111111111
cropped_images/images_crop_align_mtcnn/male/asian/pexels-andrea-piacquadio-3761521.jpg,6.222222222222222
cropped_images/images_crop_align_mtcnn/female/caucasian/woman-435852_1920.jpg,5.724137931034483
cropped_images/images_crop_align_mtcnn/female/caucasian/woman-3658390_1920.jpg,5.724137931034483
cropped_images/images_crop_align_mtcnn/female/asian/girl-1848949_1920.jpg,6.793103448275862
cropped_images/images_crop_align_mtcnn/male/caucasian/portrait-1141481_1920.jpg,5.922222222222222
cropped_images/images_crop_align_mtcnn/female/black/christina-wocintechchat-com-Zpzf7TLj_gA-unsplash.jpg,5.107142857142857
cropped_images/images_crop_align_mtcnn/female/caucasian/jorge-cesar-2Qyd-R4z57E-unsplash.jpg,5.583333333333333
cropped_images/images_crop_align_mtcnn/female/indian/teenager-475189_1920.jpg,4.633333333333334
cropped_images/images_crop_align_mtcnn/female/caucasian/baris-selcen-6bjgSD6Wxus-unsplash.jpg,8.0
cropped_images/images_crop_align_mtcnn/female/caucasian/16.jpg,6.96875
cropped_images/images_crop_align_mtcnn/female/hispanic/22.jpg,6.052631578947368
cropped_images/images_crop_align_mtcnn/male/asian/dominic-blignaut-VZgm7GtN-cU-unsplash.jpg,6.03030303030303
cropped_images/images_crop_align_mtcnn/female/caucasian/tengyart-fc0KjyjkNo4-unsplash.jpg,7.416666666666667
cropped_images/images_crop_align_mtcnn/female/indian/jyotirmoy-gupta-AXBsyZVjPLQ-unsplash.jpg,4.037037037037037
cropped_images/images_crop_align_mtcnn/male/hispanic/ziphaus-Fkb4-bLAE4o-unsplash.jpg,5.366666666666666
cropped_images/images_crop_align_mtcnn/male/caucasian/robert-lazar-gln1ySXJJbU-unsplash.jpg,4.795454545454546
cropped_images/images_crop_align_mtcnn/male/asian/lex-faure-u4yvBG2wU30-unsplash.jpg,3.699186991869919
cropped_images/images_crop_align_mtcnn/female/caucasian/pexels-steven-arenas-620074.jpg,8.666666666666666
cropped_images/images_crop_align_mtcnn/male/black/pexels-nappy-936117.jpg,4.888888888888889
cropped_images/images_crop_align_mtcnn/female/caucasian/nature-3360202_1920.jpg,6.673076923076923
cropped_images/images_crop_align_mtcnn/male/caucasian/isaac-reynaldo-70BSk8hT52k-unsplash.jpg,5.130081300813008
cropped_images/images_crop_align_mtcnn/female/indian/deepika-padukone-2779557_1920.jpg,8.777777777777779
cropped_images/images_crop_align_mtcnn/male/hispanic/man-947161_1920.jpg,5.349056603773585
cropped_images/images_crop_align_mtcnn/male/hispanic/janko-ferlic-G-jo31ESuRE-unsplash.jpg,7.253472222222221
cropped_images/images_crop_align_mtcnn/female/caucasian/brooke-cagle-iQ-CjxFHNQk-unsplash.jpg,6.946428571428571
cropped_images/images_crop_align_mtcnn/male/caucasian/117.jpg,6.004761904761906
cropped_images/images_crop_align_mtcnn/female/black/pexels-mwabonje-2680369.jpg,3.625
cropped_images/images_crop_align_mtcnn/female/asian/pexels-sora-shimazaki-5938295.jpg,7.5
cropped_images/images_crop_align_mtcnn/female/caucasian/hiva-sharifi-YUK4px6sjdc-unsplash.jpg,7.7
cropped_images/images_crop_align_mtcnn/female/asian/tong-nguyen-van-ERIZwv4V5pA-unsplash.jpg,8.272727272727273
cropped_images/images_crop_align_mtcnn/male/caucasian/mark-farias-dt60oksDTx8-unsplash.jpg,4.821705426356589
cropped_images/images_crop_align_mtcnn/male/caucasian/jackson-david-8q-EOrlhP8I-unsplash.jpg,3.75
cropped_images/images_crop_align_mtcnn/female/hispanic/amir-taheri-tJDKalQxTxo-unsplash.jpg,8.166666666666666
cropped_images/images_crop_align_mtcnn/female/black/model-4676037_1920.jpg,5.2
cropped_images/images_crop_align_mtcnn/female/asian/ipad-1721428_1920.jpg,7.0
cropped_images/images_crop_align_mtcnn/female/caucasian/woman-3668495_1920.jpg,5.275862068965517
cropped_images/images_crop_align_mtcnn/male/black/sudanese-2895751_1920.jpg,2.947368421052631
cropped_images/images_crop_align_mtcnn/male/caucasian/ludovic-migneault-4uj3iZ5m084-unsplash.jpg,5.451388888888888
cropped_images/images_crop_align_mtcnn/female/caucasian/megan-bagshaw-VqblHgABSVA-unsplash.jpg,3.94
cropped_images/images_crop_align_mtcnn/male/caucasian/dane-wetton-vzticETKMYU-unsplash.jpg,5.8375
cropped_images/images_crop_align_mtcnn/female/indian/bride-5170730_1920.jpg,7.444444444444445
cropped_images/images_crop_align_mtcnn/male/caucasian/boy-3562120_1920.jpg,6.35377358490566
cropped_images/images_crop_align_mtcnn/female/caucasian/hairdresser-4564268_1920.jpg,4.642857142857143
cropped_images/images_crop_align_mtcnn/female/asian/girl-2704116_1920.jpg,6.111111111111111
cropped_images/images_crop_align_mtcnn/female/caucasian/julia-kadel-Eqj3c1nynP4-unsplash.jpg,6.476190476190476
cropped_images/images_crop_align_mtcnn/female/caucasian/hadis-safari-zawAr1FKOMw-unsplash.jpg,6.583333333333333
cropped_images/images_crop_align_mtcnn/female/caucasian/teen-4361981_1920.jpg,7.862068965517241
cropped_images/images_crop_align_mtcnn/female/asian/7.jpg,6.608333333333334
cropped_images/images_crop_align_mtcnn/female/indian/indian-5033680_1920.jpg,7.711538461538462
cropped_images/images_crop_align_mtcnn/male/caucasian/elijah-hiett-vAVGdV1oklQ-unsplash.jpg,6.619047619047619
cropped_images/images_crop_align_mtcnn/female/black/woman-659348_1920.jpg,6.5
cropped_images/images_crop_align_mtcnn/female/asian/vietnamese-4646223_1920.jpg,6.888888888888889
cropped_images/images_crop_align_mtcnn/male/caucasian/austin-human-Ec7cHN7ofi0-unsplash.jpg,5.920138888888888
cropped_images/images_crop_align_mtcnn/male/caucasian/toa-heftiba-Gf12dq0xgHA-unsplash.jpg,5.846938775510204
cropped_images/images_crop_align_mtcnn/male/caucasian/christian-buehner-rzXvU-H0u6U-unsplash.jpg,6.556818181818182
cropped_images/images_crop_align_mtcnn/female/black/pexels-andrea-piacquadio-3880766.jpg,5.75
cropped_images/images_crop_align_mtcnn/female/black/pexels-bernard-ng-3318310.jpg,5.444444444444445
cropped_images/images_crop_align_mtcnn/female/indian/pexels-arif-khan-4595532.jpg,9.375
cropped_images/images_crop_align_mtcnn/female/caucasian/freckles-2411973_1920.jpg,4.142857142857143
cropped_images/images_crop_align_mtcnn/female/indian/loren-joseph-11eY-tkB9VU-unsplash.jpg,5.037037037037037
cropped_images/images_crop_align_mtcnn/male/black/pexels-tom-leishman-5255326.jpg,3.666666666666667
cropped_images/images_crop_align_mtcnn/female/asian/pexels-hải-nguyễn-3616937.jpg,7.444444444444445
cropped_images/images_crop_align_mtcnn/male/caucasian/rabbi-3485884_1920.jpg,4.433962264150943
cropped_images/images_crop_align_mtcnn/male/caucasian/wesley-tingey-TvPCUHten1o-unsplash.jpg,5.326923076923077
cropped_images/images_crop_align_mtcnn/male/caucasian/joycoast-wood-watches-sunglasses-xUsrdhGRMfE-unsplash.jpg,7.329545454545454
cropped_images/images_crop_align_mtcnn/male/caucasian/roman-holoschchuk-I2SU6dCGsnI-unsplash.jpg,6.198412698412699
cropped_images/images_crop_align_mtcnn/female/caucasian/eleanor-Xd3J56n0d2Q-unsplash.jpg,6.892857142857143
cropped_images/images_crop_align_mtcnn/female/caucasian/jen-theodore-i6iVOXfZM0s-unsplash.jpg,4.923076923076923
cropped_images/images_crop_align_mtcnn/male/black/pexels-luiz-fernando-3021593.jpg,4.888888888888889
cropped_images/images_crop_align_mtcnn/female/black/prince-akachi-J1OScm_uHUQ-unsplash.jpg,5.480769230769231
cropped_images/images_crop_align_mtcnn/female/caucasian/ali-pazani-VPYKT3ePiEM-unsplash.jpg,7.679487179487179
cropped_images/images_crop_align_mtcnn/male/black/pexels-cottonbro-6626903.jpg,5.666666666666667
cropped_images/images_crop_align_mtcnn/female/black/vladimir-yelizarov-lCDPfozQC08-unsplash.jpg,7.0
cropped_images/images_crop_align_mtcnn/male/caucasian/man-597178_1920.jpg,6.52
cropped_images/images_crop_align_mtcnn/female/hispanic/pexels-alex-green-5699868.jpg,7.444444444444445
cropped_images/images_crop_align_mtcnn/female/indian/shotlist-7sPYFUKOK_8-unsplash.jpg,6.52
cropped_images/images_crop_align_mtcnn/female/caucasian/patrik-velich-fqRwG7ijHwA-unsplash.jpg,6.894736842105263
cropped_images/images_crop_align_mtcnn/female/caucasian/valerie-elash-JQDflNNnrEE-unsplash.jpg,7.75
cropped_images/images_crop_align_mtcnn/female/caucasian/pexels-anna-shvets-4971982.jpg,3.333333333333333
cropped_images/images_crop_align_mtcnn/male/black/zach-vessels-s6JfKHyLKDw-unsplash.jpg,4.380952380952381
cropped_images/images_crop_align_mtcnn/male/caucasian/man-3177583_1920.jpg,5.889937106918238
cropped_images/images_crop_align_mtcnn/male/caucasian/business-1323472_1920.jpg,4.9375
cropped_images/images_crop_align_mtcnn/male/caucasian/nathaniel-vala-cBKz-2Db6Rg-unsplash.jpg,6.846153846153846
cropped_images/images_crop_align_mtcnn/female/black/emma-valerio-Hz_hQrk9hQ8-unsplash.jpg,5.444444444444445
cropped_images/images_crop_align_mtcnn/female/caucasian/5.jpg,6.967105263157895
cropped_images/images_crop_align_mtcnn/female/caucasian/women-4184796_1920.jpg,7.160919540229886
